"ID";"total distance";"cumulative distance";"straightness";"msd";"intensity use";"sinuosity";"tac";"start";"end";"time duration (days)";"julian_start";"julian_end"
"Aoos_2015_fall";3194896,95016729;7232630,05640452;0,441733771152611;2366104428975,55;3,43628683840004;0,00580763219157409;1,90130388259332;"2015-09-04 00:00:00";"2015-10-01 22:00:00";27,9166666666667;247;274
"Aoos_2016_fall";3202527,97994956;6273891,351686;0,510453210046255;1695011639665,99;3,03335743813925;0,00600526054766566;1,55113720335232;"2016-09-21 00:00:00";"2016-10-09 22:00:00";18,9166666666667;265;283
"Aoos_2016_spring";3558359,28361212;7339760,06639764;0,484805940714976;1791999862380,99;3,81815530010262;0,00715548407465309;1,46481053847507;"2016-03-16 05:00:00";"2016-04-18 13:00:00";33,3333333333333;76;109
"Aoos_2017_fall";3194934,22069928;6446228,39849508;0,495628454841154;2243788469598,71;3,17266237983205;0,00584497167320348;1,80798858531102;"2017-09-13 10:00:00";"2017-10-04 22:00:00";21,5;256;277
"Aoos_2017_spring";3193134,5924622;8619325,01034008;0,370462256456462;1875578219294,94;3,98619355477329;0,00635786634031804;2,04374419100653;"2017-03-08 03:00:00";"2017-04-13 18:00:00";36,625;67;103
"Aoos_2018_fall";3063018,80256064;6381476,99270316;0,479985872559443;1566725214778,57;3,1932592169343;0,00577921987688751;2,08954740192874;"2018-08-13 16:00:00";"2018-09-04 22:00:00";22,25;225;247
"Aoos_2018_spring";3218787,13922248;7317031,09512164;0,439903438618497;1849893544574,53;3,57868091353411;0,00607475889242901;1,76985868258768;"2018-03-04 05:00:00";"2018-04-05 06:00:00";32,0416666666667;63;95
"Aras_2012_fall";3853778,77986959;5088693,32372978;0,757321877091415;1335246290996,02;3,51983701648647;0,00523255852368267;1,45947400814847;"2012-09-04 00:00:00";"2012-09-23 22:00:00";19,9166666666667;248;267
"Arda_2012_fall";3464250,06438108;6073638,94937815;0,570374711643959;1197481479014,8;3,72390266889035;0,0064767818273235;1,72566619615751;"2012-09-20 05:00:00";"2012-10-14 23:00:00";24,75;264;288
"Ardahan_2013_fall";4267712,62632451;5725883,06373574;0,745337021175582;2326462277804,52;4,66172495886869;0,00920681374437126;1,79994015826567;"2013-08-22 00:00:00";"2013-09-16 14:00:00";25,5833333333333;234;259
